"agentid","callid","customerid","pickedup","duration","productsold","agent_name"
0,7198,871,True,271,"1","Michele Williams"
0,2794,263,True,168,"1","Michele Williams"
0,7684,131,True,192,"0","Michele Williams"
0,734,778,True,186,"1","Michele Williams"
0,1059,543,True,190,"1","Michele Williams"
0,9516,674,True,213,"1","Michele Williams"
0,857,631,True,169,"1","Michele Williams"
0,739,705,True,270,"1","Michele Williams"
0,7694,358,True,133,"0","Michele Williams"
0,3659,107,True,157,"0","Michele Williams"
0,9656,541,True,198,"0","Michele Williams"
0,3541,785,True,192,"0","Michele Williams"
0,8916,207,True,140,"0","Michele Williams"
0,8312,584,True,263,"0","Michele Williams"
0,9286,855,True,214,"0","Michele Williams"
0,517,642,True,129,"1","Michele Williams"
0,5632,98,True,112,"0","Michele Williams"
0,4160,365,True,147,"0","Michele Williams"
0,2217,776,True,126,"0","Michele Williams"
0,762,101,True,178,"0","Michele Williams"
0,2917,642,True,151,"1","Michele Williams"
0,7435,569,True,179,"0","Michele Williams"
0,4127,592,True,234,"0","Michele Williams"
0,8086,770,True,219,"0","Michele Williams"
0,9937,549,True,133,"0","Michele Williams"
0,9060,162,True,145,"1","Michele Williams"
0,2110,993,True,250,"0","Michele Williams"
0,8051,581,True,275,"0","Michele Williams"
0,3935,203,True,175,"0","Michele Williams"
0,6030,652,True,96,"0","Michele Williams"
0,2358,557,True,152,"0","Michele Williams"
0,1752,33,True,118,"0","Michele Williams"
0,8221,18,True,169,"0","Michele Williams"
0,8584,341,True,130,"0","Michele Williams"
0,3091,429,True,75,"0","Michele Williams"
0,3418,758,True,164,"0","Michele Williams"
0,2609,897,True,95,"1","Michele Williams"
0,7012,931,True,180,"0","Michele Williams"
0,4917,677,True,110,"0","Michele Williams"
0,9325,929,True,237,"0","Michele Williams"
0,4192,799,True,189,"0","Michele Williams"
0,2375,983,True,115,"0","Michele Williams"
0,5172,592,True,128,"0","Michele Williams"
0,2255,197,True,218,"0","Michele Williams"
0,3472,201,True,144,"0","Michele Williams"
0,5294,470,True,181,"0","Michele Williams"
0,2015,424,True,165,"0","Michele Williams"
0,7513,738,True,139,"0","Michele Williams"
0,9595,192,True,261,"1","Michele Williams"
0,280,433,True,247,"0","Michele Williams"
0,158,633,True,150,"0","Michele Williams"
0,6505,872,True,60,"0","Michele Williams"
0,2024,723,True,165,"1","Michele Williams"
0,8981,164,True,233,"0","Michele Williams"
0,2390,954,True,162,"0","Michele Williams"
0,2028,150,True,224,"1","Michele Williams"
0,5309,705,True,117,"0","Michele Williams"
0,1788,900,True,167,"0","Michele Williams"
0,5698,846,True,130,"0","Michele Williams"
0,7895,795,True,181,"0","Michele Williams"
0,5697,906,True,208,"0","Michele Williams"
0,2763,148,True,177,"0","Michele Williams"
0,6075,451,True,135,"0","Michele Williams"
0,9741,205,True,175,"0","Michele Williams"
0,5319,893,True,200,"0","Michele Williams"
0,9488,874,True,270,"1","Michele Williams"
0,7538,884,True,142,"1","Michele Williams"
0,3137,474,True,149,"0","Michele Williams"
0,5324,707,True,175,"0","Michele Williams"
0,6083,915,True,244,"0","Michele Williams"
0,6451,800,True,191,"0","Michele Williams"
0,3631,958,True,181,"0","Michele Williams"
0,955,103,True,233,"0","Michele Williams"
0,9005,781,True,292,"0","Michele Williams"
0,2783,250,True,126,"0","Michele Williams"
0,6096,656,True,136,"0","Michele Williams"
0,3761,83,True,207,"1","Michele Williams"
0,9507,562,True,172,"1","Michele Williams"
0,446,930,True,119,"1","Michele Williams"
0,199,120,True,206,"1","Michele Williams"
0,6463,600,True,200,"0","Michele Williams"
0,3280,308,True,220,"1","Michele Williams"
0,1580,215,True,244,"0","Michele Williams"
0,1582,407,True,177,"1","Michele Williams"
0,1261,667,True,179,"1","Michele Williams"
0,5480,489,True,177,"0","Michele Williams"
0,2073,436,True,146,"0","Michele Williams"
0,9027,302,True,102,"1","Michele Williams"
0,2197,941,True,207,"0","Michele Williams"
0,5236,748,True,179,"0","Michele Williams"
0,8909,149,True,198,"1","Michele Williams"
0,4144,476,True,185,"1","Michele Williams"
0,3658,620,True,163,"0","Michele Williams"
0,624,771,True,253,"0","Michele Williams"
0,2810,783,True,162,"0","Michele Williams"
0,8307,681,True,163,"0","Michele Williams"
0,8672,104,True,119,"0","Michele Williams"
0,992,342,True,215,"1","Michele Williams"
0,8556,562,True,172,"1","Michele Williams"
0,6733,619,True,84,"0","Michele Williams"
0,3545,296,True,198,"0","Michele Williams"
0,6489,233,True,106,"0","Michele Williams"
0,6496,10,True,264,"0","Michele Williams"
0,6859,836,True,223,"0","Michele Williams"
0,2093,457,True,222,"1","Michele Williams"
0,2821,283,True,111,"0","Michele Williams"
0,6862,428,True,171,"1","Michele Williams"
0,9170,575,True,157,"0","Michele Williams"
0,3069,769,True,166,"0","Michele Williams"
0,5136,242,True,193,"0","Michele Williams"
0,5381,854,True,238,"1","Michele Williams"
0,7922,389,True,181,"1","Michele Williams"
0,9770,590,True,169,"0","Michele Williams"
0,2224,482,True,191,"0","Michele Williams"
0,5019,597,True,185,"0","Michele Williams"
0,1742,329,True,116,"1","Michele Williams"
0,4904,544,True,185,"0","Michele Williams"
0,5067,144,True,121,"1","Michele Williams"
0,7487,80,True,101,"0","Michele Williams"
0,5652,883,True,145,"0","Michele Williams"
0,9437,985,True,210,"0","Michele Williams"
0,7004,499,True,152,"0","Michele Williams"
0,1023,52,True,139,"0","Michele Williams"
0,8707,165,True,259,"0","Michele Williams"
0,3456,506,True,155,"0","Michele Williams"
0,4309,672,True,119,"1","Michele Williams"
0,4916,17,True,152,"0","Michele Williams"
0,6403,785,True,192,"1","Michele Williams"
0,9447,974,True,184,"1","Michele Williams"
0,2490,778,True,183,"0","Michele Williams"
0,5286,779,True,191,"1","Michele Williams"
0,3222,367,True,246,"1","Michele Williams"
0,5799,806,True,306,"0","Michele Williams"
0,918,471,True,143,"0","Michele Williams"
0,5422,12,True,137,"0","Michele Williams"
0,5052,737,True,120,"0","Michele Williams"
0,8846,1000,True,160,"1","Michele Williams"
0,2746,548,True,220,"0","Michele Williams"
0,765,650,True,186,"0","Michele Williams"
0,8492,454,True,182,"1","Michele Williams"
0,8371,53,True,192,"1","Michele Williams"
0,324,780,True,214,"0","Michele Williams"
0,1054,660,True,123,"1","Michele Williams"
0,5065,690,True,160,"0","Michele Williams"
0,489,731,True,142,"1","Michele Williams"
0,6069,751,True,160,"1","Michele Williams"
0,6554,334,True,214,"0","Michele Williams"
0,8378,733,True,135,"0","Michele Williams"
0,1060,353,True,136,"0","Michele Williams"
0,8015,131,True,182,"0","Michele Williams"
0,9864,23,True,231,"1","Michele Williams"
0,9231,578,True,165,"0","Michele Williams"
0,2160,3,True,230,"0","Michele Williams"
0,217,912,True,196,"1","Michele Williams"
0,7657,153,True,301,"1","Michele Williams"
0,9487,107,True,231,"1","Michele Williams"
0,8875,187,True,174,"0","Michele Williams"
0,3988,687,True,153,"0","Michele Williams"
0,2896,239,True,205,"0","Michele Williams"
0,8393,309,True,137,"0","Michele Williams"
0,2539,74,True,170,"0","Michele Williams"
0,8076,556,True,156,"0","Michele Williams"
0,3270,347,True,192,"0","Michele Williams"
0,2906,300,True,148,"1","Michele Williams"
0,6214,37,True,179,"0","Michele Williams"
0,5849,770,True,158,"1","Michele Williams"
0,7555,207,True,168,"1","Michele Williams"
0,8285,116,True,105,"1","Michele Williams"
0,9767,582,True,140,"0","Michele Williams"
0,4857,325,True,240,"0","Michele Williams"
0,9260,903,True,222,"0","Michele Williams"
0,1701,513,True,166,"1","Michele Williams"
0,7925,785,True,222,"0","Michele Williams"
0,2188,531,True,128,"1","Michele Williams"
0,4660,740,True,208,"1","Michele Williams"
0,3285,572,True,213,"0","Michele Williams"
0,5481,478,True,232,"0","Michele Williams"
0,2195,831,True,119,"0","Michele Williams"
0,983,29,True,98,"1","Michele Williams"
0,7937,149,True,158,"0","Michele Williams"
0,9906,529,True,206,"0","Michele Williams"
0,7209,275,True,119,"0","Michele Williams"
0,2321,660,True,176,"0","Michele Williams"
0,8183,458,True,179,"0","Michele Williams"
0,4996,235,True,159,"0","Michele Williams"
0,1478,166,True,157,"0","Michele Williams"
0,1476,468,True,238,"0","Michele Williams"
0,8674,793,True,198,"0","Michele Williams"
0,9917,663,True,204,"0","Michele Williams"
0,388,254,True,76,"0","Michele Williams"
0,20,828,True,174,"0","Michele Williams"
0,4277,480,True,189,"1","Michele Williams"
0,3467,8,True,187,"0","Michele Williams"
0,7708,140,True,175,"0","Michele Williams"
0,5885,24,True,244,"0","Michele Williams"
0,5007,906,True,226,"1","Michele Williams"
0,5508,108,True,259,"0","Michele Williams"
0,6621,507,True,261,"0","Michele Williams"
0,5897,5,True,202,"0","Michele Williams"
0,8449,591,True,197,"0","Michele Williams"
0,769,738,True,184,"0","Michele Williams"
0,8088,430,True,127,"0","Michele Williams"
0,6144,766,True,164,"0","Michele Williams"
0,8252,430,True,247,"1","Michele Williams"
0,9820,378,True,186,"0","Michele Williams"
0,4422,143,True,230,"0","Michele Williams"
0,5653,879,True,159,"0","Michele Williams"
0,4424,577,True,173,"1","Michele Williams"
0,6517,116,True,177,"1","Michele Williams"
0,1753,108,True,258,"0","Michele Williams"
0,6035,296,True,230,"0","Michele Williams"
0,3942,819,True,157,"0","Michele Williams"
0,7254,620,True,162,"0","Michele Williams"
0,2973,512,True,191,"0","Michele Williams"
0,4069,400,True,279,"0","Michele Williams"
0,4433,271,True,151,"0","Michele Williams"
0,1517,758,True,177,"1","Michele Williams"
0,5163,164,True,144,"1","Michele Williams"
0,1155,19,True,77,"1","Michele Williams"
0,5925,113,True,180,"1","Michele Williams"
0,6654,575,True,279,"0","Michele Williams"
0,7022,78,True,200,"0","Michele Williams"
0,5928,90,True,60,"0","Michele Williams"
0,5547,718,True,152,"0","Michele Williams"
0,6665,923,True,123,"0","Michele Williams"
0,1532,628,True,212,"0","Michele Williams"
0,9296,991,True,140,"0","Michele Williams"
0,4820,252,True,202,"1","Michele Williams"
0,4209,862,True,128,"0","Michele Williams"
0,2630,750,True,22,"0","Michele Williams"
0,9976,835,True,113,"0","Michele Williams"
0,5941,339,True,174,"0","Michele Williams"
0,9104,872,True,136,"0","Michele Williams"
0,7406,58,True,221,"0","Michele Williams"
0,3004,743,True,191,"0","Michele Williams"
0,5569,655,True,146,"0","Michele Williams"
0,9230,779,True,276,"0","Michele Williams"
0,941,844,True,161,"1","Michele Williams"
0,4103,225,True,95,"0","Michele Williams"
0,90,117,True,114,"0","Michele Williams"
0,9236,196,True,227,"1","Michele Williams"
0,1920,28,True,193,"0","Michele Williams"
0,5579,272,True,151,"1","Michele Williams"
0,2042,505,True,215,"1","Michele Williams"
0,2651,158,True,163,"0","Michele Williams"
0,8513,588,True,218,"0","Michele Williams"
0,5964,274,True,247,"0","Michele Williams"
0,2332,367,True,237,"1","Michele Williams"
0,3792,857,True,73,"0","Michele Williams"
0,7061,210,True,154,"0","Michele Williams"
0,6700,144,True,146,"1","Michele Williams"
0,6579,691,True,148,"0","Michele Williams"
0,3349,68,True,186,"0","Michele Williams"
0,5218,490,True,172,"0","Michele Williams"
0,5470,27,True,194,"0","Michele Williams"
0,4854,697,True,156,"0","Michele Williams"
0,4005,564,True,209,"1","Michele Williams"
0,725,244,True,190,"1","Michele Williams"
0,6508,857,True,197,"0","Michele Williams"
0,326,224,True,242,"1","Michele Williams"
0,2354,301,True,196,"1","Michele Williams"
0,9268,608,True,249,"0","Michele Williams"
0,1222,562,True,120,"0","Michele Williams"
0,128,2,True,152,"0","Michele Williams"
0,8785,795,True,178,"0","Michele Williams"
0,9523,602,True,178,"1","Michele Williams"
0,6361,479,True,182,"0","Michele Williams"
0,3050,719,True,228,"0","Michele Williams"
0,9655,401,True,184,"0","Michele Williams"
0,6730,577,True,271,"0","Michele Williams"
0,1233,143,True,113,"1","Michele Williams"
0,508,813,True,199,"1","Michele Williams"
0,8555,906,True,190,"1","Michele Williams"
0,9918,751,True,166,"1","Michele Williams"
0,2858,320,True,115,"1","Michele Williams"
0,2701,1,True,201,"1","Michele Williams"
0,1285,256,True,203,"0","Michele Williams"
0,3593,667,True,181,"1","Michele Williams"
0,5763,393,True,213,"0","Michele Williams"
0,4650,70,True,166,"0","Michele Williams"
0,9808,912,True,223,"0","Michele Williams"
0,7962,352,True,274,"0","Michele Williams"
0,2265,638,True,150,"0","Michele Williams"
0,8978,34,True,112,"1","Michele Williams"
0,5142,288,True,262,"0","Michele Williams"
0,3157,185,True,168,"1","Michele Williams"
0,327,444,True,163,"0","Michele Williams"
0,8982,98,True,195,"0","Michele Williams"
0,8943,680,True,141,"1","Michele Williams"
0,290,303,True,196,"0","Michele Williams"
0,5397,953,True,247,"0","Michele Williams"
0,6274,109,True,134,"0","Michele Williams"
0,4304,818,True,165,"0","Michele Williams"
0,4307,938,True,220,"0","Michele Williams"
0,2243,193,True,170,"0","Michele Williams"
0,7861,642,True,211,"1","Michele Williams"
0,54,972,True,198,"0","Michele Williams"
0,912,529,True,202,"0","Michele Williams"
0,5666,744,True,122,"0","Michele Williams"
0,3098,340,True,100,"0","Michele Williams"
0,2049,421,True,188,"0","Michele Williams"
0,6490,898,True,89,"0","Michele Williams"
0,9165,760,True,146,"0","Michele Williams"
0,675,2,True,208,"0","Michele Williams"
0,2457,858,True,180,"1","Michele Williams"
0,9335,420,True,185,"0","Michele Williams"
0,3227,760,True,150,"1","Michele Williams"
0,8970,578,True,221,"0","Michele Williams"
0,7152,871,True,169,"1","Michele Williams"
0,7155,181,True,188,"0","Michele Williams"
0,7474,688,True,151,"1","Michele Williams"
0,198,995,True,162,"0","Michele Williams"
0,7884,101,True,161,"0","Michele Williams"
0,3074,754,True,260,"0","Michele Williams"
0,2145,981,True,130,"0","Michele Williams"
0,7765,959,True,141,"0","Michele Williams"
0,5390,810,True,199,"1","Michele Williams"
0,9474,892,True,176,"1","Michele Williams"
0,2030,192,True,138,"0","Michele Williams"
0,8502,450,True,216,"0","Michele Williams"
0,5317,688,True,114,"0","Michele Williams"
0,6560,814,True,204,"0","Michele Williams"
0,4227,206,True,271,"0","Michele Williams"
0,5703,664,True,249,"0","Michele Williams"
0,7539,283,True,144,"1","Michele Williams"
0,9532,643,True,75,"1","Michele Williams"
0,4596,746,True,230,"0","Michele Williams"
0,8027,311,True,242,"0","Michele Williams"
0,4354,718,True,193,"0","Michele Williams"
0,2330,459,True,94,"1","Michele Williams"
0,5455,335,True,237,"0","Michele Williams"
0,8476,555,True,153,"0","Michele Williams"
0,8315,25,True,275,"0","Michele Williams"
0,6532,760,True,133,"0","Michele Williams"
0,9627,704,True,179,"0","Michele Williams"
0,4330,43,True,218,"1","Michele Williams"
0,9588,332,True,172,"0","Michele Williams"
0,8442,376,True,191,"0","Michele Williams"
0,4489,702,True,71,"0","Michele Williams"
0,4003,561,True,263,"0","Michele Williams"
0,8446,953,True,173,"0","Michele Williams"
0,925,494,True,233,"1","Michele Williams"
0,7397,797,True,239,"1","Michele Williams"
0,3967,910,True,144,"0","Michele Williams"
0,8490,180,True,238,"0","Michele Williams"
0,2595,186,True,160,"0","Michele Williams"
0,42,635,True,148,"0","Michele Williams"
0,4623,197,True,273,"0","Michele Williams"
0,6598,511,True,245,"0","Michele Williams"
0,1429,666,True,213,"1","Michele Williams"
0,6398,98,True,95,"0","Michele Williams"
0,7253,695,True,163,"0","Michele Williams"
0,9953,355,True,162,"0","Michele Williams"
0,6443,676,True,202,"0","Michele Williams"
0,7217,958,True,139,"1","Michele Williams"
0,7339,709,True,174,"0","Michele Williams"
0,5411,550,True,77,"0","Michele Williams"
0,6530,376,True,168,"0","Michele Williams"
0,7829,178,True,125,"1","Michele Williams"
0,7639,775,True,249,"1","Michele Williams"
0,7371,803,True,186,"1","Michele Williams"
0,6414,487,True,140,"0","Michele Williams"
0,8323,831,True,215,"0","Michele Williams"
0,6258,201,True,174,"0","Michele Williams"
0,4327,576,True,257,"0","Michele Williams"
0,5558,813,True,206,"0","Michele Williams"
0,3129,767,True,157,"0","Michele Williams"
0,4095,324,True,206,"0","Michele Williams"
0,4016,332,True,150,"0","Michele Williams"
0,6429,528,True,177,"0","Michele Williams"
0,9190,763,True,188,"0","Michele Williams"
