"agentid","callid","customerid","pickedup","duration","productsold","agent_name"
0,9118,114,False,0,"0","Michele Williams"
0,7942,536,False,0,"0","Michele Williams"
0,8148,475,False,0,"0","Michele Williams"
0,5049,707,False,0,"0","Michele Williams"
0,8118,817,False,0,"0","Michele Williams"
0,2864,291,False,0,"0","Michele Williams"
0,2502,482,False,0,"0","Michele Williams"
0,8083,743,False,0,"0","Michele Williams"
0,7479,789,False,0,"0","Michele Williams"
0,2957,253,False,0,"0","Michele Williams"
0,4702,354,False,0,"0","Michele Williams"
0,1264,103,False,0,"0","Michele Williams"
0,5072,189,False,0,"0","Michele Williams"
0,1430,698,False,0,"0","Michele Williams"
0,1063,727,False,0,"0","Michele Williams"
0,6197,15,False,0,"0","Michele Williams"
0,4511,598,False,0,"0","Michele Williams"
0,8955,16,False,0,"0","Michele Williams"
0,6040,647,False,0,"0","Michele Williams"
0,5834,282,False,0,"0","Michele Williams"
0,9003,918,False,0,"0","Michele Williams"
0,6212,688,False,0,"0","Michele Williams"
0,8007,796,False,0,"0","Michele Williams"
0,9470,533,False,0,"0","Michele Williams"
0,731,827,False,0,"0","Michele Williams"
0,4389,533,False,0,"0","Michele Williams"
0,8385,818,False,0,"0","Michele Williams"
0,950,645,False,0,"0","Michele Williams"
0,4393,136,False,0,"0","Michele Williams"
0,6607,461,False,0,"0","Michele Williams"
0,2816,434,False,0,"0","Michele Williams"
0,9538,188,False,0,"0","Michele Williams"
0,6617,777,False,0,"0","Michele Williams"
0,1729,243,False,0,"0","Michele Williams"
0,7710,885,False,0,"0","Michele Williams"
0,8812,298,False,0,"0","Michele Williams"
0,8208,188,False,0,"0","Michele Williams"
0,8694,62,False,0,"0","Michele Williams"
0,126,752,False,0,"0","Michele Williams"
0,6640,617,False,0,"0","Michele Williams"
0,6480,829,False,0,"0","Michele Williams"
0,6605,405,False,0,"0","Michele Williams"
0,7698,104,False,0,"0","Michele Williams"
0,2488,268,False,0,"0","Michele Williams"
0,1400,641,False,0,"0","Michele Williams"
0,7385,146,False,0,"0","Michele Williams"
0,919,631,False,0,"0","Michele Williams"
0,9809,901,False,0,"0","Michele Williams"
0,7882,168,False,0,"0","Michele Williams"
0,8944,80,False,0,"0","Michele Williams"
0,1554,132,False,0,"0","Michele Williams"
0,8752,958,False,0,"0","Michele Williams"
0,3381,305,False,0,"0","Michele Williams"
0,9886,853,False,0,"0","Michele Williams"
0,8487,231,False,0,"0","Michele Williams"
0,3605,943,False,0,"0","Michele Williams"
0,8128,686,False,0,"0","Michele Williams"
0,5231,130,False,0,"0","Michele Williams"
0,6599,67,False,0,"0","Michele Williams"
0,2684,604,False,0,"0","Michele Williams"
0,6846,212,False,0,"0","Michele Williams"
0,3253,786,False,0,"0","Michele Williams"
0,8067,302,False,0,"0","Michele Williams"
0,3790,571,False,0,"0","Michele Williams"
0,5497,464,False,0,"0","Michele Williams"
0,4882,509,False,0,"0","Michele Williams"
0,7827,740,False,0,"0","Michele Williams"
0,1487,744,False,0,"0","Michele Williams"
0,2578,303,False,0,"0","Michele Williams"
0,9293,901,False,0,"0","Michele Williams"
0,401,196,False,0,"0","Michele Williams"
0,400,741,False,0,"0","Michele Williams"
0,3764,431,False,0,"0","Michele Williams"
0,3320,534,False,0,"0","Michele Williams"
0,4784,856,False,0,"0","Michele Williams"
0,7974,153,False,0,"0","Michele Williams"
0,3217,93,False,0,"0","Michele Williams"
0,547,61,False,0,"0","Michele Williams"
0,4436,972,False,0,"0","Michele Williams"
0,2735,913,False,0,"0","Michele Williams"
0,9330,391,False,0,"0","Michele Williams"
0,6047,840,False,0,"0","Michele Williams"
0,4204,184,False,0,"0","Michele Williams"
0,1251,144,False,0,"0","Michele Williams"
0,7157,42,False,0,"0","Michele Williams"
0,1662,826,False,0,"0","Michele Williams"
0,2518,669,False,0,"0","Michele Williams"
0,1671,287,False,0,"0","Michele Williams"
0,3866,653,False,0,"0","Michele Williams"
0,8634,959,False,0,"0","Michele Williams"
0,6448,655,False,0,"0","Michele Williams"
0,9757,633,False,0,"0","Michele Williams"
0,3511,405,False,0,"0","Michele Williams"
0,8279,154,False,0,"0","Michele Williams"
0,2299,165,False,0,"0","Michele Williams"
0,5339,505,False,0,"0","Michele Williams"
0,608,494,False,0,"0","Michele Williams"
0,8410,179,False,0,"0","Michele Williams"
0,3039,559,False,0,"0","Michele Williams"
0,3166,722,False,0,"0","Michele Williams"
0,7949,527,False,0,"0","Michele Williams"
0,9291,49,False,0,"0","Michele Williams"
0,6867,600,False,0,"0","Michele Williams"
0,4533,301,False,0,"0","Michele Williams"
0,5771,206,False,0,"0","Michele Williams"
0,5519,218,False,0,"0","Michele Williams"
0,1749,199,False,0,"0","Michele Williams"
0,1271,173,False,0,"0","Michele Williams"
0,9446,153,False,0,"0","Michele Williams"
0,9835,458,False,0,"0","Michele Williams"
0,2856,199,False,0,"0","Michele Williams"
0,2496,975,False,0,"0","Michele Williams"
0,188,295,False,0,"0","Michele Williams"
0,2134,182,False,0,"0","Michele Williams"
0,6053,442,False,0,"0","Michele Williams"
0,3480,337,False,0,"0","Michele Williams"
0,2102,981,False,0,"0","Michele Williams"
0,5431,771,False,0,"0","Michele Williams"
0,2149,264,False,0,"0","Michele Williams"
0,4710,502,False,0,"0","Michele Williams"
0,1068,922,False,0,"0","Michele Williams"
0,1801,339,False,0,"0","Michele Williams"
0,5085,943,False,0,"0","Michele Williams"
0,4114,439,False,0,"0","Michele Williams"
0,6698,67,False,0,"0","Michele Williams"
0,4482,867,False,0,"0","Michele Williams"
0,5466,940,False,0,"0","Michele Williams"
0,1575,261,False,0,"0","Michele Williams"
0,7520,372,False,0,"0","Michele Williams"
0,7728,104,False,0,"0","Michele Williams"
0,1101,15,False,0,"0","Michele Williams"
0,2201,470,False,0,"0","Michele Williams"
0,4273,511,False,0,"0","Michele Williams"
0,6497,223,False,0,"0","Michele Williams"
0,1972,471,False,0,"0","Michele Williams"
0,9294,736,False,0,"0","Michele Williams"
0,6988,828,False,0,"0","Michele Williams"
0,362,995,False,0,"0","Michele Williams"
0,1981,240,False,0,"0","Michele Williams"
0,4654,577,False,0,"0","Michele Williams"
0,2271,47,False,0,"0","Michele Williams"
0,7364,63,False,0,"0","Michele Williams"
0,6638,576,False,0,"0","Michele Williams"
0,5038,43,False,0,"0","Michele Williams"
0,6651,765,False,0,"0","Michele Williams"
0,6086,971,False,0,"0","Michele Williams"
0,5930,786,False,0,"0","Michele Williams"
0,7631,873,False,0,"0","Michele Williams"
0,2945,709,False,0,"0","Michele Williams"
0,1539,495,False,0,"0","Michele Williams"
0,8129,158,False,0,"0","Michele Williams"
0,4010,60,False,0,"0","Michele Williams"
0,6507,613,False,0,"0","Michele Williams"
0,1547,355,False,0,"0","Michele Williams"
0,8263,654,False,0,"0","Michele Williams"
0,7053,299,False,0,"0","Michele Williams"
0,8512,557,False,0,"0","Michele Williams"
0,5582,464,False,0,"0","Michele Williams"
0,876,877,False,0,"0","Michele Williams"
0,7792,786,False,0,"0","Michele Williams"
0,2300,881,False,0,"0","Michele Williams"
0,2752,489,False,0,"0","Michele Williams"
0,3158,517,False,0,"0","Michele Williams"
0,8532,482,False,0,"0","Michele Williams"
0,3927,427,False,0,"0","Michele Williams"
0,6998,292,False,0,"0","Michele Williams"
0,8057,109,False,0,"0","Michele Williams"
0,377,442,False,0,"0","Michele Williams"
0,3171,4,False,0,"0","Michele Williams"
0,9160,426,False,0,"0","Michele Williams"
0,6002,821,False,0,"0","Michele Williams"
0,5796,829,False,0,"0","Michele Williams"
0,8355,689,False,0,"0","Michele Williams"
0,7994,622,False,0,"0","Michele Williams"
0,9290,810,False,0,"0","Michele Williams"
0,155,319,False,0,"0","Michele Williams"
0,5017,421,False,0,"0","Michele Williams"
0,9300,976,False,0,"0","Michele Williams"
0,6626,574,False,0,"0","Michele Williams"
0,2719,93,False,0,"0","Michele Williams"
0,2113,232,False,0,"0","Michele Williams"
0,9945,11,False,0,"0","Michele Williams"
0,9950,626,False,0,"0","Michele Williams"
0,7618,109,False,0,"0","Michele Williams"
0,9365,836,False,0,"0","Michele Williams"
0,1567,563,False,0,"0","Michele Williams"
0,797,332,False,0,"0","Michele Williams"
0,6419,142,False,0,"0","Michele Williams"
0,809,251,False,0,"0","Michele Williams"
0,9725,418,False,0,"0","Michele Williams"
0,6800,716,False,0,"0","Michele Williams"
0,2400,836,False,0,"0","Michele Williams"
0,7166,404,False,0,"0","Michele Williams"
0,8501,811,False,0,"0","Michele Williams"
0,1835,957,False,0,"0","Michele Williams"
0,1191,663,False,0,"0","Michele Williams"
0,8358,338,False,0,"0","Michele Williams"
0,1694,242,False,0,"0","Michele Williams"
0,5223,202,False,0,"0","Michele Williams"
0,4792,781,False,0,"0","Michele Williams"
0,2000,59,False,0,"0","Michele Williams"
0,2634,462,False,0,"0","Michele Williams"
0,4745,315,False,0,"0","Michele Williams"
0,6962,311,False,0,"0","Michele Williams"
0,3654,527,False,0,"0","Michele Williams"
0,1591,148,False,0,"0","Michele Williams"
0,7627,434,False,0,"0","Michele Williams"
0,4165,277,False,0,"0","Michele Williams"
0,6120,71,False,0,"0","Michele Williams"
0,3178,723,False,0,"0","Michele Williams"
0,2574,967,False,0,"0","Michele Williams"
0,2397,487,False,0,"0","Michele Williams"
0,8507,364,False,0,"0","Michele Williams"
0,2947,392,False,0,"0","Michele Williams"
0,6421,858,False,0,"0","Michele Williams"
0,1004,214,False,0,"0","Michele Williams"
0,9810,679,False,0,"0","Michele Williams"
0,1506,601,False,0,"0","Michele Williams"
0,5111,422,False,0,"0","Michele Williams"
0,5482,451,False,0,"0","Michele Williams"
0,6637,66,False,0,"0","Michele Williams"
0,4827,719,False,0,"0","Michele Williams"
0,9562,886,False,0,"0","Michele Williams"
0,6809,714,False,0,"0","Michele Williams"
0,5203,776,False,0,"0","Michele Williams"
0,9957,463,False,0,"0","Michele Williams"
0,1571,265,False,0,"0","Michele Williams"
0,9322,374,False,0,"0","Michele Williams"
0,4053,192,False,0,"0","Michele Williams"
0,9829,187,False,0,"0","Michele Williams"
0,6684,184,False,0,"0","Michele Williams"
0,1664,81,False,0,"0","Michele Williams"
1,3597,981,False,0,"0","Jocelyn Parker"
1,8537,256,False,0,"0","Jocelyn Parker"
1,7553,892,False,0,"0","Jocelyn Parker"
1,1342,591,False,0,"0","Jocelyn Parker"
1,5722,562,False,0,"0","Jocelyn Parker"
1,1340,257,False,0,"0","Jocelyn Parker"
1,8902,827,False,0,"0","Jocelyn Parker"
1,7549,420,False,0,"0","Jocelyn Parker"
1,2511,313,False,0,"0","Jocelyn Parker"
1,9021,746,False,0,"0","Jocelyn Parker"
1,2174,48,False,0,"0","Jocelyn Parker"
1,1351,461,False,0,"0","Jocelyn Parker"
1,4995,596,False,0,"0","Jocelyn Parker"
1,7550,46,False,0,"0","Jocelyn Parker"
1,3446,426,False,0,"0","Jocelyn Parker"
1,2069,263,False,0,"0","Jocelyn Parker"
1,5647,807,False,0,"0","Jocelyn Parker"
1,4737,53,False,0,"0","Jocelyn Parker"
1,5619,863,False,0,"0","Jocelyn Parker"
1,2203,567,False,0,"0","Jocelyn Parker"
1,5736,784,False,0,"0","Jocelyn Parker"
1,3509,899,False,0,"0","Jocelyn Parker"
1,7019,457,False,0,"0","Jocelyn Parker"
1,1122,390,False,0,"0","Jocelyn Parker"
1,4891,206,False,0,"0","Jocelyn Parker"
1,9049,528,False,0,"0","Jocelyn Parker"
1,386,405,False,0,"0","Jocelyn Parker"
1,7804,844,False,0,"0","Jocelyn Parker"
1,1178,21,False,0,"0","Jocelyn Parker"
1,1370,296,False,0,"0","Jocelyn Parker"
1,8409,597,False,0,"0","Jocelyn Parker"
1,461,474,False,0,"0","Jocelyn Parker"
1,7178,265,False,0,"0","Jocelyn Parker"
1,2293,674,False,0,"0","Jocelyn Parker"
1,9128,20,False,0,"0","Jocelyn Parker"
1,4492,3,False,0,"0","Jocelyn Parker"
1,3385,873,False,0,"0","Jocelyn Parker"
1,3683,998,False,0,"0","Jocelyn Parker"
1,4091,353,False,0,"0","Jocelyn Parker"
1,6113,199,False,0,"0","Jocelyn Parker"
1,5070,222,False,0,"0","Jocelyn Parker"
1,9154,578,False,0,"0","Jocelyn Parker"
1,1520,631,False,0,"0","Jocelyn Parker"
1,3831,71,False,0,"0","Jocelyn Parker"
1,3911,441,False,0,"0","Jocelyn Parker"
1,9250,906,False,0,"0","Jocelyn Parker"
1,7309,756,False,0,"0","Jocelyn Parker"
1,477,379,False,0,"0","Jocelyn Parker"
1,4490,742,False,0,"0","Jocelyn Parker"
1,4373,730,False,0,"0","Jocelyn Parker"
1,2677,731,False,0,"0","Jocelyn Parker"
1,2679,88,False,0,"0","Jocelyn Parker"
1,6762,511,False,0,"0","Jocelyn Parker"
1,8184,642,False,0,"0","Jocelyn Parker"
1,3825,591,False,0,"0","Jocelyn Parker"
1,9200,162,False,0,"0","Jocelyn Parker"
1,2371,295,False,0,"0","Jocelyn Parker"
1,4440,207,False,0,"0","Jocelyn Parker"
1,7470,586,False,0,"0","Jocelyn Parker"
1,9292,28,False,0,"0","Jocelyn Parker"
1,4895,669,False,0,"0","Jocelyn Parker"
1,8209,695,False,0,"0","Jocelyn Parker"
1,8980,705,False,0,"0","Jocelyn Parker"
1,9103,385,False,0,"0","Jocelyn Parker"
1,5692,70,False,0,"0","Jocelyn Parker"
1,1665,885,False,0,"0","Jocelyn Parker"
1,6194,615,False,0,"0","Jocelyn Parker"
1,1551,624,False,0,"0","Jocelyn Parker"
1,4590,573,False,0,"0","Jocelyn Parker"
1,1193,560,False,0,"0","Jocelyn Parker"
1,836,529,False,0,"0","Jocelyn Parker"
1,9374,922,False,0,"0","Jocelyn Parker"
1,7146,323,False,0,"0","Jocelyn Parker"
1,5724,230,False,0,"0","Jocelyn Parker"
1,2795,252,False,0,"0","Jocelyn Parker"
1,617,96,False,0,"0","Jocelyn Parker"
1,7093,422,False,0,"0","Jocelyn Parker"
1,260,116,False,0,"0","Jocelyn Parker"
1,9041,1,False,0,"0","Jocelyn Parker"
1,7953,197,False,0,"0","Jocelyn Parker"
1,232,951,False,0,"0","Jocelyn Parker"
1,4903,799,False,0,"0","Jocelyn Parker"
1,4179,41,False,0,"0","Jocelyn Parker"
1,2721,345,False,0,"0","Jocelyn Parker"
1,3941,120,False,0,"0","Jocelyn Parker"
1,8958,791,False,0,"0","Jocelyn Parker"
1,4679,43,False,0,"0","Jocelyn Parker"
1,553,0,False,0,"0","Jocelyn Parker"
1,7142,231,False,0,"0","Jocelyn Parker"
1,1404,465,False,0,"0","Jocelyn Parker"
1,6132,953,False,0,"0","Jocelyn Parker"
1,196,274,False,0,"0","Jocelyn Parker"
1,449,760,False,0,"0","Jocelyn Parker"
1,574,247,False,0,"0","Jocelyn Parker"
1,1072,783,False,0,"0","Jocelyn Parker"
1,4594,497,False,0,"0","Jocelyn Parker"
1,2742,484,False,0,"0","Jocelyn Parker"
1,6946,311,False,0,"0","Jocelyn Parker"
1,9133,778,False,0,"0","Jocelyn Parker"
1,5099,469,False,0,"0","Jocelyn Parker"
1,9142,325,False,0,"0","Jocelyn Parker"
1,8416,519,False,0,"0","Jocelyn Parker"
1,6229,909,False,0,"0","Jocelyn Parker"
1,2562,329,False,0,"0","Jocelyn Parker"
1,5879,268,False,0,"0","Jocelyn Parker"
1,8435,705,False,0,"0","Jocelyn Parker"
1,8436,482,False,0,"0","Jocelyn Parker"
1,4768,689,False,0,"0","Jocelyn Parker"
1,2583,736,False,0,"0","Jocelyn Parker"
1,5014,689,False,0,"0","Jocelyn Parker"
1,2839,927,False,0,"0","Jocelyn Parker"
1,783,836,False,0,"0","Jocelyn Parker"
1,421,488,False,0,"0","Jocelyn Parker"
1,789,548,False,0,"0","Jocelyn Parker"
1,5922,945,False,0,"0","Jocelyn Parker"
1,5923,31,False,0,"0","Jocelyn Parker"
1,8478,850,False,0,"0","Jocelyn Parker"
1,1529,810,False,0,"0","Jocelyn Parker"
1,9225,976,False,0,"0","Jocelyn Parker"
1,821,823,False,0,"0","Jocelyn Parker"
1,8505,711,False,0,"0","Jocelyn Parker"
1,340,467,False,0,"0","Jocelyn Parker"
1,468,104,False,0,"0","Jocelyn Parker"
1,3022,545,False,0,"0","Jocelyn Parker"
1,8155,897,False,0,"0","Jocelyn Parker"
1,8157,997,False,0,"0","Jocelyn Parker"
1,4119,675,False,0,"0","Jocelyn Parker"
1,842,640,False,0,"0","Jocelyn Parker"
1,4852,807,False,0,"0","Jocelyn Parker"
1,5978,63,False,0,"0","Jocelyn Parker"
1,9258,976,False,0,"0","Jocelyn Parker"
1,5600,344,False,0,"0","Jocelyn Parker"
1,9641,499,False,0,"0","Jocelyn Parker"
1,6353,365,False,0,"0","Jocelyn Parker"
1,9653,948,False,0,"0","Jocelyn Parker"
1,9657,565,False,0,"0","Jocelyn Parker"
1,7823,940,False,0,"0","Jocelyn Parker"
1,5251,0,False,0,"0","Jocelyn Parker"
1,6257,362,False,0,"0","Jocelyn Parker"
1,278,289,False,0,"0","Jocelyn Parker"
1,2709,174,False,0,"0","Jocelyn Parker"
1,8572,591,False,0,"0","Jocelyn Parker"
1,4050,456,False,0,"0","Jocelyn Parker"
1,9063,521,False,0,"0","Jocelyn Parker"
1,3082,23,False,0,"0","Jocelyn Parker"
1,3085,617,False,0,"0","Jocelyn Parker"
1,7490,898,False,0,"0","Jocelyn Parker"
1,8220,1000,False,0,"0","Jocelyn Parker"
1,4185,736,False,0,"0","Jocelyn Parker"
1,9699,996,False,0,"0","Jocelyn Parker"
1,6411,109,False,0,"0","Jocelyn Parker"
1,7148,658,False,0,"0","Jocelyn Parker"
1,1900,280,False,0,"0","Jocelyn Parker"
1,9733,448,False,0,"0","Jocelyn Parker"
1,8255,1000,False,0,"0","Jocelyn Parker"
1,4588,854,False,0,"0","Jocelyn Parker"
1,1673,6,False,0,"0","Jocelyn Parker"
1,946,242,False,0,"0","Jocelyn Parker"
1,827,973,False,0,"0","Jocelyn Parker"
1,3502,144,False,0,"0","Jocelyn Parker"
1,8271,481,False,0,"0","Jocelyn Parker"
1,3143,913,False,0,"0","Jocelyn Parker"
1,1332,252,False,0,"0","Jocelyn Parker"
1,3160,521,False,0,"0","Jocelyn Parker"
1,8658,220,False,0,"0","Jocelyn Parker"
1,255,55,False,0,"0","Jocelyn Parker"
1,9788,808,False,0,"0","Jocelyn Parker"
1,7577,327,False,0,"0","Jocelyn Parker"
1,1354,808,False,0,"0","Jocelyn Parker"
1,5751,761,False,0,"0","Jocelyn Parker"
1,8679,654,False,0,"0","Jocelyn Parker"
1,999,122,False,0,"0","Jocelyn Parker"
1,8565,700,False,0,"0","Jocelyn Parker"
1,6502,562,False,0,"0","Jocelyn Parker"
1,2831,772,False,0,"0","Jocelyn Parker"
1,6386,164,False,0,"0","Jocelyn Parker"
1,7483,379,False,0,"0","Jocelyn Parker"
1,3939,575,False,0,"0","Jocelyn Parker"
1,4308,941,False,0,"0","Jocelyn Parker"
1,2491,531,False,0,"0","Jocelyn Parker"
1,5806,406,False,0,"0","Jocelyn Parker"
1,6423,895,False,0,"0","Jocelyn Parker"
1,9851,159,False,0,"0","Jocelyn Parker"
1,2146,974,False,0,"0","Jocelyn Parker"
1,2150,657,False,0,"0","Jocelyn Parker"
1,8741,962,False,0,"0","Jocelyn Parker"
1,1061,941,False,0,"0","Jocelyn Parker"
1,8746,876,False,0,"0","Jocelyn Parker"
1,7655,906,False,0,"0","Jocelyn Parker"
1,8753,174,False,0,"0","Jocelyn Parker"
1,9492,606,False,0,"0","Jocelyn Parker"
1,2169,998,False,0,"0","Jocelyn Parker"
1,5839,424,False,0,"0","Jocelyn Parker"
1,4360,79,False,0,"0","Jocelyn Parker"
1,5469,367,False,0,"0","Jocelyn Parker"
1,7683,418,False,0,"0","Jocelyn Parker"
1,6226,815,False,0,"0","Jocelyn Parker"
1,7685,833,False,0,"0","Jocelyn Parker"
1,1100,637,False,0,"0","Jocelyn Parker"
1,740,689,False,0,"0","Jocelyn Parker"
1,6601,643,False,0,"0","Jocelyn Parker"
1,5491,336,False,0,"0","Jocelyn Parker"
1,9913,473,False,0,"0","Jocelyn Parker"
1,8794,98,False,0,"0","Jocelyn Parker"
1,8804,457,False,0,"0","Jocelyn Parker"
1,8808,941,False,0,"0","Jocelyn Parker"
1,1128,54,False,0,"0","Jocelyn Parker"
1,8810,509,False,0,"0","Jocelyn Parker"
1,9932,479,False,0,"0","Jocelyn Parker"
1,4776,379,False,0,"0","Jocelyn Parker"
1,9940,380,False,0,"0","Jocelyn Parker"
1,1147,152,False,0,"0","Jocelyn Parker"
1,9581,45,False,0,"0","Jocelyn Parker"
1,6653,576,False,0,"0","Jocelyn Parker"
1,4445,512,False,0,"0","Jocelyn Parker"
1,2264,72,False,0,"0","Jocelyn Parker"
1,4452,204,False,0,"0","Jocelyn Parker"
1,3363,744,False,0,"0","Jocelyn Parker"
1,3364,137,False,0,"0","Jocelyn Parker"
1,7772,633,False,0,"0","Jocelyn Parker"
1,3013,413,False,0,"0","Jocelyn Parker"
1,5577,441,False,0,"0","Jocelyn Parker"
1,2654,218,False,0,"0","Jocelyn Parker"
10,0,179,False,0,"0","Agent X"
10,6964,162,False,0,"0","Agent X"
10,15,399,False,0,"0","Agent X"
10,9921,848,False,0,"0","Agent X"
10,8801,685,False,0,"0","Agent X"
10,8074,402,False,0,"0","Agent X"
10,3674,444,False,0,"0","Agent X"
10,9174,669,False,0,"0","Agent X"
10,8082,907,False,0,"0","Agent X"
10,2587,294,False,0,"0","Agent X"
10,2228,449,False,0,"0","Agent X"
10,1138,84,False,0,"0","Agent X"
10,2597,261,False,0,"0","Agent X"
10,7366,120,False,0,"0","Agent X"
10,9954,271,False,0,"0","Agent X"
10,9961,647,False,0,"0","Agent X"
10,3710,966,False,0,"0","Agent X"
10,2257,267,False,0,"0","Agent X"
10,6666,475,False,0,"0","Agent X"
10,6670,947,False,0,"0","Agent X"
10,7769,366,False,0,"0","Agent X"
10,3369,828,False,0,"0","Agent X"
10,9991,54,False,0,"0","Agent X"
10,7049,71,False,0,"0","Agent X"
10,8876,317,False,0,"0","Agent X"
10,99,835,False,0,"0","Agent X"
10,3707,637,False,0,"0","Agent X"
10,1201,782,False,0,"0","Agent X"
10,8886,891,False,0,"0","Agent X"
10,2298,734,False,0,"0","Agent X"
10,5217,852,False,0,"0","Agent X"
10,8531,448,False,0,"0","Agent X"
10,7810,56,False,0,"0","Agent X"
10,3410,471,False,0,"0","Agent X"
10,4507,703,False,0,"0","Agent X"
10,4508,351,False,0,"0","Agent X"
10,1229,486,False,0,"0","Agent X"
10,9280,107,False,0,"0","Agent X"
10,8917,196,False,0,"0","Agent X"
10,8189,874,False,0,"0","Agent X"
10,8919,455,False,0,"0","Agent X"
10,5759,836,False,0,"0","Agent X"
10,3435,416,False,0,"0","Agent X"
10,5641,208,False,0,"0","Agent X"
10,8087,234,False,0,"0","Agent X"
10,4538,756,False,0,"0","Agent X"
10,2353,771,False,0,"0","Agent X"
10,4182,73,False,0,"0","Agent X"
10,903,626,False,0,"0","Agent X"
10,173,278,False,0,"0","Agent X"
10,3458,404,False,0,"0","Agent X"
10,2731,389,False,0,"0","Agent X"
10,6771,240,False,0,"0","Agent X"
10,1276,967,False,0,"0","Agent X"
10,554,710,False,0,"0","Agent X"
10,2014,997,False,0,"0","Agent X"
10,3839,520,False,0,"0","Agent X"
10,1290,987,False,0,"0","Agent X"
10,9341,865,False,0,"0","Agent X"
10,4572,276,False,0,"0","Agent X"
10,4573,903,False,0,"0","Agent X"
10,3482,655,False,0,"0","Agent X"
10,200,757,False,0,"0","Agent X"
10,4943,875,False,0,"0","Agent X"
10,4581,716,False,0,"0","Agent X"
10,1303,625,False,0,"0","Agent X"
10,4953,968,False,0,"0","Agent X"
10,1683,924,False,0,"0","Agent X"
10,4966,588,False,0,"0","Agent X"
10,3874,491,False,0,"0","Agent X"
10,6820,99,False,0,"0","Agent X"
10,3153,340,False,0,"0","Agent X"
10,2428,633,False,0,"0","Agent X"
10,242,261,False,0,"0","Agent X"
10,4625,867,False,0,"0","Agent X"
10,7938,135,False,0,"0","Agent X"
10,5744,774,False,0,"0","Agent X"
10,3539,751,False,0,"0","Agent X"
10,9790,430,False,0,"0","Agent X"
10,263,886,False,0,"0","Agent X"
10,5753,436,False,0,"0","Agent X"
10,2817,493,False,0,"0","Agent X"
10,5369,336,False,0,"0","Agent X"
10,1363,929,False,0,"0","Agent X"
10,6861,768,False,0,"0","Agent X"
10,6870,737,False,0,"0","Agent X"
10,6871,532,False,0,"0","Agent X"
10,1744,689,False,0,"0","Agent X"
10,1017,810,False,0,"0","Agent X"
10,9068,822,False,0,"0","Agent X"
10,5785,596,False,0,"0","Agent X"
10,298,682,False,0,"0","Agent X"
10,3583,747,False,0,"0","Agent X"
10,3585,168,False,0,"0","Agent X"
10,1034,67,False,0,"0","Agent X"
10,3587,722,False,0,"0","Agent X"
10,3220,370,False,0,"0","Agent X"
10,4684,298,False,0,"0","Agent X"
10,1409,200,False,0,"0","Agent X"
10,318,595,False,0,"0","Agent X"
