"agentid","callid","customerid","pickedup","duration","productsold","agent_name"
0,1793,250,True,167,"1","Michele Williams"
0,373,26,True,134,"0","Michele Williams"
0,1830,420,True,179,"0","Michele Williams"
0,4626,900,True,166,"0","Michele Williams"
0,7572,738,True,134,"0","Michele Williams"
0,1106,28,True,253,"0","Michele Williams"
0,6724,575,True,149,"0","Michele Williams"
0,4389,533,False,0,"0","Michele Williams"
0,8385,818,False,0,"0","Michele Williams"
0,950,645,False,0,"0","Michele Williams"
0,8026,807,True,85,"0","Michele Williams"
0,5832,570,True,282,"0","Michele Williams"
0,4393,136,False,0,"0","Michele Williams"
0,6607,461,False,0,"0","Michele Williams"
0,4639,992,True,272,"0","Michele Williams"
0,2816,434,False,0,"0","Michele Williams"
0,3547,456,True,190,"0","Michele Williams"
0,5368,778,True,199,"0","Michele Williams"
0,9538,188,False,0,"0","Michele Williams"
0,1727,429,True,168,"0","Michele Williams"
0,6617,777,False,0,"0","Michele Williams"
0,1729,243,False,0,"0","Michele Williams"
0,3308,532,True,150,"1","Michele Williams"
0,7710,885,False,0,"0","Michele Williams"
0,6863,211,True,229,"0","Michele Williams"
0,3758,456,True,220,"0","Michele Williams"
0,7350,539,True,206,"0","Michele Williams"
0,6868,833,True,172,"0","Michele Williams"
0,9766,489,True,146,"1","Michele Williams"
0,8812,298,False,0,"0","Michele Williams"
0,7318,763,True,247,"0","Michele Williams"
0,8208,188,False,0,"0","Michele Williams"
0,9137,817,True,231,"0","Michele Williams"
0,118,781,True,249,"0","Michele Williams"
0,1822,281,True,141,"0","Michele Williams"
0,8694,62,False,0,"0","Michele Williams"
0,284,60,True,237,"0","Michele Williams"
0,4296,318,True,166,"0","Michele Williams"
0,1259,811,True,288,"1","Michele Williams"
0,6594,37,True,180,"0","Michele Williams"
0,126,752,False,0,"0","Michele Williams"
0,659,506,True,103,"1","Michele Williams"
0,1628,940,True,156,"0","Michele Williams"
0,6640,617,False,0,"0","Michele Williams"
0,1510,38,True,177,"0","Michele Williams"
0,7369,32,True,128,"1","Michele Williams"
0,8462,829,True,54,"0","Michele Williams"
0,7614,181,True,92,"0","Michele Williams"
0,6480,829,False,0,"0","Michele Williams"
0,6605,405,False,0,"0","Michele Williams"
0,7698,104,False,0,"0","Michele Williams"
0,2488,268,False,0,"0","Michele Williams"
0,9077,617,True,152,"0","Michele Williams"
0,424,679,True,62,"1","Michele Williams"
0,1883,236,True,130,"1","Michele Williams"
0,5537,105,True,145,"0","Michele Williams"
0,8474,80,True,175,"1","Michele Williams"
0,1400,641,False,0,"0","Michele Williams"
0,5166,290,True,94,"1","Michele Williams"
0,3712,757,True,205,"0","Michele Williams"
0,7385,146,False,0,"0","Michele Williams"
0,1888,954,True,159,"0","Michele Williams"
0,919,631,False,0,"0","Michele Williams"
0,5803,72,True,204,"1","Michele Williams"
0,8481,943,True,164,"0","Michele Williams"
0,9590,962,True,125,"1","Michele Williams"
0,5174,260,True,186,"0","Michele Williams"
0,8242,253,True,217,"1","Michele Williams"
0,9809,901,False,0,"0","Michele Williams"
0,7882,168,False,0,"0","Michele Williams"
0,9176,277,True,226,"0","Michele Williams"
0,2792,332,True,170,"0","Michele Williams"
0,526,950,True,117,"0","Michele Williams"
0,7843,871,True,263,"0","Michele Williams"
0,3686,646,True,184,"0","Michele Williams"
0,3360,543,True,67,"1","Michele Williams"
0,447,722,True,210,"1","Michele Williams"
0,2998,119,True,200,"1","Michele Williams"
0,2636,733,True,205,"1","Michele Williams"
0,1543,538,True,280,"0","Michele Williams"
0,8944,80,False,0,"0","Michele Williams"
0,697,933,True,99,"0","Michele Williams"
0,9479,624,True,172,"1","Michele Williams"
0,7044,671,True,176,"1","Michele Williams"
0,4828,481,True,216,"0","Michele Williams"
0,5571,824,True,171,"0","Michele Williams"
0,2643,192,True,134,"0","Michele Williams"
0,1795,174,True,216,"1","Michele Williams"
0,6318,689,True,120,"0","Michele Williams"
0,1554,132,False,0,"0","Michele Williams"
0,6283,425,True,149,"0","Michele Williams"
0,1071,463,True,111,"1","Michele Williams"
0,2287,841,True,163,"0","Michele Williams"
0,8752,958,False,0,"0","Michele Williams"
0,3381,305,False,0,"0","Michele Williams"
0,5580,636,True,184,"0","Michele Williams"
0,8877,435,True,147,"0","Michele Williams"
0,4476,668,True,230,"1","Michele Williams"
0,469,144,True,170,"0","Michele Williams"
0,835,312,True,128,"0","Michele Williams"
0,1199,29,True,193,"0","Michele Williams"
0,5966,683,True,111,"0","Michele Williams"
0,3993,40,True,112,"0","Michele Williams"
0,475,111,True,82,"0","Michele Williams"
0,3271,693,True,151,"0","Michele Williams"
0,9886,853,False,0,"0","Michele Williams"
0,2542,478,True,206,"1","Michele Williams"
0,3516,520,True,190,"1","Michele Williams"
0,8487,231,False,0,"0","Michele Williams"
0,1210,766,True,197,"1","Michele Williams"
0,117,218,True,267,"0","Michele Williams"
0,645,760,True,150,"0","Michele Williams"
0,3605,943,False,0,"0","Michele Williams"
0,811,26,True,163,"0","Michele Williams"
0,8128,686,False,0,"0","Michele Williams"
0,852,53,True,171,"0","Michele Williams"
0,7198,871,True,271,"1","Michele Williams"
0,2794,263,True,168,"1","Michele Williams"
0,7684,131,True,192,"0","Michele Williams"
0,734,778,True,186,"1","Michele Williams"
0,1059,543,True,190,"1","Michele Williams"
0,9516,674,True,213,"1","Michele Williams"
0,857,631,True,169,"1","Michele Williams"
0,5231,130,False,0,"0","Michele Williams"
0,6599,67,False,0,"0","Michele Williams"
0,739,705,True,270,"1","Michele Williams"
0,2684,604,False,0,"0","Michele Williams"
0,7694,358,True,133,"0","Michele Williams"
0,6846,212,False,0,"0","Michele Williams"
0,3659,107,True,157,"0","Michele Williams"
0,3253,786,False,0,"0","Michele Williams"
0,9656,541,True,198,"0","Michele Williams"
0,3541,785,True,192,"0","Michele Williams"
0,8067,302,False,0,"0","Michele Williams"
0,8916,207,True,140,"0","Michele Williams"
0,3790,571,False,0,"0","Michele Williams"
0,5497,464,False,0,"0","Michele Williams"
0,8312,584,True,263,"0","Michele Williams"
0,4882,509,False,0,"0","Michele Williams"
0,7827,740,False,0,"0","Michele Williams"
0,9286,855,True,214,"0","Michele Williams"
0,1487,744,False,0,"0","Michele Williams"
0,2578,303,False,0,"0","Michele Williams"
0,517,642,True,129,"1","Michele Williams"
0,5632,98,True,112,"0","Michele Williams"
0,4160,365,True,147,"0","Michele Williams"
0,9293,901,False,0,"0","Michele Williams"
0,2217,776,True,126,"0","Michele Williams"
0,762,101,True,178,"0","Michele Williams"
0,401,196,False,0,"0","Michele Williams"
0,400,741,False,0,"0","Michele Williams"
0,2917,642,True,151,"1","Michele Williams"
0,7435,569,True,179,"0","Michele Williams"
0,3764,431,False,0,"0","Michele Williams"
0,4127,592,True,234,"0","Michele Williams"
0,8086,770,True,219,"0","Michele Williams"
0,9937,549,True,133,"0","Michele Williams"
0,3320,534,False,0,"0","Michele Williams"
0,9060,162,True,145,"1","Michele Williams"
0,2110,993,True,250,"0","Michele Williams"
0,8051,581,True,275,"0","Michele Williams"
0,4784,856,False,0,"0","Michele Williams"
0,3935,203,True,175,"0","Michele Williams"
0,7974,153,False,0,"0","Michele Williams"
0,6030,652,True,96,"0","Michele Williams"
0,2358,557,True,152,"0","Michele Williams"
0,1752,33,True,118,"0","Michele Williams"
0,8221,18,True,169,"0","Michele Williams"
0,8584,341,True,130,"0","Michele Williams"
0,3091,429,True,75,"0","Michele Williams"
0,3418,758,True,164,"0","Michele Williams"
0,3217,93,False,0,"0","Michele Williams"
0,2609,897,True,95,"1","Michele Williams"
0,7012,931,True,180,"0","Michele Williams"
0,4917,677,True,110,"0","Michele Williams"
0,547,61,False,0,"0","Michele Williams"
0,9325,929,True,237,"0","Michele Williams"
0,4192,799,True,189,"0","Michele Williams"
0,4436,972,False,0,"0","Michele Williams"
0,2735,913,False,0,"0","Michele Williams"
0,9330,391,False,0,"0","Michele Williams"
0,6047,840,False,0,"0","Michele Williams"
0,2375,983,True,115,"0","Michele Williams"
0,5172,592,True,128,"0","Michele Williams"
0,2255,197,True,218,"0","Michele Williams"
0,3472,201,True,144,"0","Michele Williams"
0,5294,470,True,181,"0","Michele Williams"
0,2015,424,True,165,"0","Michele Williams"
0,4204,184,False,0,"0","Michele Williams"
0,7513,738,True,139,"0","Michele Williams"
0,9595,192,True,261,"1","Michele Williams"
0,1251,144,False,0,"0","Michele Williams"
0,280,433,True,247,"0","Michele Williams"
0,158,633,True,150,"0","Michele Williams"
0,6505,872,True,60,"0","Michele Williams"
0,7157,42,False,0,"0","Michele Williams"
0,2024,723,True,165,"1","Michele Williams"
0,8981,164,True,233,"0","Michele Williams"
0,2390,954,True,162,"0","Michele Williams"
0,1662,826,False,0,"0","Michele Williams"
0,2028,150,True,224,"1","Michele Williams"
0,5309,705,True,117,"0","Michele Williams"
0,1788,900,True,167,"0","Michele Williams"
0,2518,669,False,0,"0","Michele Williams"
0,5698,846,True,130,"0","Michele Williams"
0,7895,795,True,181,"0","Michele Williams"
0,5697,906,True,208,"0","Michele Williams"
0,2763,148,True,177,"0","Michele Williams"
0,1671,287,False,0,"0","Michele Williams"
0,6075,451,True,135,"0","Michele Williams"
0,9741,205,True,175,"0","Michele Williams"
0,5319,893,True,200,"0","Michele Williams"
0,9488,874,True,270,"1","Michele Williams"
0,7538,884,True,142,"1","Michele Williams"
0,3137,474,True,149,"0","Michele Williams"
0,3866,653,False,0,"0","Michele Williams"
0,5324,707,True,175,"0","Michele Williams"
0,6083,915,True,244,"0","Michele Williams"
0,8634,959,False,0,"0","Michele Williams"
0,6448,655,False,0,"0","Michele Williams"
0,9757,633,False,0,"0","Michele Williams"
0,6451,800,True,191,"0","Michele Williams"
0,3631,958,True,181,"0","Michele Williams"
0,955,103,True,233,"0","Michele Williams"
0,9005,781,True,292,"0","Michele Williams"
0,3511,405,False,0,"0","Michele Williams"
0,8279,154,False,0,"0","Michele Williams"
0,2783,250,True,126,"0","Michele Williams"
0,2299,165,False,0,"0","Michele Williams"
0,5339,505,False,0,"0","Michele Williams"
0,6096,656,True,136,"0","Michele Williams"
0,3761,83,True,207,"1","Michele Williams"
0,9507,562,True,172,"1","Michele Williams"
0,446,930,True,119,"1","Michele Williams"
0,199,120,True,206,"1","Michele Williams"
0,6463,600,True,200,"0","Michele Williams"
0,608,494,False,0,"0","Michele Williams"
0,8410,179,False,0,"0","Michele Williams"
0,3280,308,True,220,"1","Michele Williams"
0,1580,215,True,244,"0","Michele Williams"
0,1582,407,True,177,"1","Michele Williams"
0,3039,559,False,0,"0","Michele Williams"
0,1261,667,True,179,"1","Michele Williams"
0,5480,489,True,177,"0","Michele Williams"
0,2073,436,True,146,"0","Michele Williams"
0,3166,722,False,0,"0","Michele Williams"
0,9027,302,True,102,"1","Michele Williams"
0,2197,941,True,207,"0","Michele Williams"
0,5236,748,True,179,"0","Michele Williams"
0,8909,149,True,198,"1","Michele Williams"
0,4144,476,True,185,"1","Michele Williams"
0,3658,620,True,163,"0","Michele Williams"
0,624,771,True,253,"0","Michele Williams"
0,2810,783,True,162,"0","Michele Williams"
0,8307,681,True,163,"0","Michele Williams"
0,8672,104,True,119,"0","Michele Williams"
0,992,342,True,215,"1","Michele Williams"
0,8556,562,True,172,"1","Michele Williams"
0,6733,619,True,84,"0","Michele Williams"
0,3545,296,True,198,"0","Michele Williams"
0,6489,233,True,106,"0","Michele Williams"
0,7949,527,False,0,"0","Michele Williams"
0,6496,10,True,264,"0","Michele Williams"
0,6859,836,True,223,"0","Michele Williams"
0,2093,457,True,222,"1","Michele Williams"
0,2821,283,True,111,"0","Michele Williams"
0,6862,428,True,171,"1","Michele Williams"
0,9291,49,False,0,"0","Michele Williams"
0,9170,575,True,157,"0","Michele Williams"
0,3069,769,True,166,"0","Michele Williams"
0,6867,600,False,0,"0","Michele Williams"
0,5136,242,True,193,"0","Michele Williams"
0,5381,854,True,238,"1","Michele Williams"
0,7922,389,True,181,"1","Michele Williams"
0,9770,590,True,169,"0","Michele Williams"
0,2224,482,True,191,"0","Michele Williams"
0,4533,301,False,0,"0","Michele Williams"
0,5019,597,True,185,"0","Michele Williams"
0,5771,206,False,0,"0","Michele Williams"
0,1742,329,True,116,"1","Michele Williams"
0,5519,218,False,0,"0","Michele Williams"
0,4904,544,True,185,"0","Michele Williams"
0,5067,144,True,121,"1","Michele Williams"
0,7487,80,True,101,"0","Michele Williams"
0,5652,883,True,145,"0","Michele Williams"
0,1749,199,False,0,"0","Michele Williams"
0,9437,985,True,210,"0","Michele Williams"
0,7004,499,True,152,"0","Michele Williams"
0,1023,52,True,139,"0","Michele Williams"
0,8707,165,True,259,"0","Michele Williams"
0,3456,506,True,155,"0","Michele Williams"
0,1271,173,False,0,"0","Michele Williams"
0,4309,672,True,119,"1","Michele Williams"
0,4916,17,True,152,"0","Michele Williams"
0,6403,785,True,192,"1","Michele Williams"
0,9446,153,False,0,"0","Michele Williams"
0,9447,974,True,184,"1","Michele Williams"
0,9835,458,False,0,"0","Michele Williams"
0,2490,778,True,183,"0","Michele Williams"
0,5286,779,True,191,"1","Michele Williams"
0,2856,199,False,0,"0","Michele Williams"
0,3222,367,True,246,"1","Michele Williams"
0,2496,975,False,0,"0","Michele Williams"
0,5799,806,True,306,"0","Michele Williams"
0,918,471,True,143,"0","Michele Williams"
0,188,295,False,0,"0","Michele Williams"
0,2134,182,False,0,"0","Michele Williams"
0,5422,12,True,137,"0","Michele Williams"
0,5052,737,True,120,"0","Michele Williams"
0,8846,1000,True,160,"1","Michele Williams"
0,6053,442,False,0,"0","Michele Williams"
0,2746,548,True,220,"0","Michele Williams"
0,3480,337,False,0,"0","Michele Williams"
0,765,650,True,186,"0","Michele Williams"
0,2102,981,False,0,"0","Michele Williams"
0,8492,454,True,182,"1","Michele Williams"
0,8371,53,True,192,"1","Michele Williams"
0,5431,771,False,0,"0","Michele Williams"
0,324,780,True,214,"0","Michele Williams"
0,1054,660,True,123,"1","Michele Williams"
0,5065,690,True,160,"0","Michele Williams"
0,2149,264,False,0,"0","Michele Williams"
0,489,731,True,142,"1","Michele Williams"
0,6069,751,True,160,"1","Michele Williams"
0,6554,334,True,214,"0","Michele Williams"
0,8378,733,True,135,"0","Michele Williams"
0,1060,353,True,136,"0","Michele Williams"
0,8015,131,True,182,"0","Michele Williams"
0,9864,23,True,231,"1","Michele Williams"
0,9231,578,True,165,"0","Michele Williams"
0,4710,502,False,0,"0","Michele Williams"
0,1068,922,False,0,"0","Michele Williams"
0,2160,3,True,230,"0","Michele Williams"
0,217,912,True,196,"1","Michele Williams"
0,7657,153,True,301,"1","Michele Williams"
0,9487,107,True,231,"1","Michele Williams"
0,8875,187,True,174,"0","Michele Williams"
0,3988,687,True,153,"0","Michele Williams"
0,1801,339,False,0,"0","Michele Williams"
0,2896,239,True,205,"0","Michele Williams"
0,8393,309,True,137,"0","Michele Williams"
0,2539,74,True,170,"0","Michele Williams"
0,5085,943,False,0,"0","Michele Williams"
0,4114,439,False,0,"0","Michele Williams"
0,8076,556,True,156,"0","Michele Williams"
0,6698,67,False,0,"0","Michele Williams"
0,4482,867,False,0,"0","Michele Williams"
0,3270,347,True,192,"0","Michele Williams"
0,2906,300,True,148,"1","Michele Williams"
0,6214,37,True,179,"0","Michele Williams"
0,5849,770,True,158,"1","Michele Williams"
0,5466,940,False,0,"0","Michele Williams"
0,7555,207,True,168,"1","Michele Williams"
0,1575,261,False,0,"0","Michele Williams"
0,7520,372,False,0,"0","Michele Williams"
0,8285,116,True,105,"1","Michele Williams"
0,9767,582,True,140,"0","Michele Williams"
0,4857,325,True,240,"0","Michele Williams"
0,9260,903,True,222,"0","Michele Williams"
0,1701,513,True,166,"1","Michele Williams"
0,7925,785,True,222,"0","Michele Williams"
0,2188,531,True,128,"1","Michele Williams"
0,4660,740,True,208,"1","Michele Williams"
0,7728,104,False,0,"0","Michele Williams"
0,3285,572,True,213,"0","Michele Williams"
0,5481,478,True,232,"0","Michele Williams"
0,1101,15,False,0,"0","Michele Williams"
0,2195,831,True,119,"0","Michele Williams"
0,983,29,True,98,"1","Michele Williams"
0,7937,149,True,158,"0","Michele Williams"
0,9906,529,True,206,"0","Michele Williams"
